"country","city","latitude","longitude"
"Afghanistan","Camp Bastion",31.865556,64.195278
"Afghanistan","Chaghcharan",34.526667,65.271667
"Afghanistan","Faizabad",37.1211,70.5181
"Afghanistan","Herat",34.210017,62.2283
"Afghanistan","Jalalabad",34.399842,70.498625
"Afghanistan","Kabul",34.565226499999994,69.183864
"Afghanistan","Kandahar",31.505756,65.847822
"Afghanistan","Kunduz",36.665111,68.910833
"Afghanistan","Maimama",35.930789,64.760917
"Afghanistan","Mazar-i-sharif",36.706914,67.209678
"Afghanistan","Sheberghan",36.750783,65.913164
"Afghanistan","Shindand",33.391331,62.260975
"Afghanistan","Tarin Kowt",32.605278,65.864167
"Afghanistan","Zaranj",30.969167,61.866944
"Albania","Tirana",41.414742,19.720561
"Algeria","",33.5114,6.77679
"Algeria","Adrar",27.837589,-0.186414
"Algeria","Ain Oussera",35.525414,2.878714
"Algeria","Algier",36.691014,3.215408
"Algeria","Annaba",36.822225,7.809167
"Algeria","Batna",35.752106,6.308589
"Algeria","Béchar",31.6457,-2.26986
"Algeria","Bejaja",36.711997,5.069922
"Algeria","Biskra",34.793289,5.738231
"Algeria","Blida",36.503613,2.814167
"Algeria","Bordj Badji Mokhtar",21.375,0.923889
"Algeria","Bou Saada",35.3325,4.206389
"Algeria","Bou Sfer",35.735389,-0.805389
"Algeria","Boufarik",36.545834,2.876111
"Algeria","Constantine",36.276028,6.620386
"Algeria","Djanet",24.292767,9.452444
"Algeria","Djelfa",34.6657,3.351
"Algeria","Ech-cheliff",36.212658,1.331775
"Algeria","El Golea",30.571294,2.859586
"Algeria","Ghardaia",32.384106,3.794114
"Algeria","Ghriss",35.207725,0.147142
"Algeria","Hassi-messaoud",31.672972,6.140444
"Algeria","Illizi",26.723536,8.622653
"Algeria","In Salah",27.251022,2.512017
"Algeria","Jijel",36.795136,5.873608
"Algeria","Laghouat",33.764383,2.928344
"Algeria","Mecheria",33.535853,-0.242353
"Algeria","Oran",35.583151,-0.5767305
"Algeria","Ouargla",31.917223,5.412778
"Algeria","Reggan",26.710103,0.285647
"Algeria","Relizane",35.752239,0.626272
"Algeria","Setif",36.1781,5.32449
"Algeria","Sidi Bel Abbes",35.171775,-0.593275
"Algeria","Tamanrasset",22.811461,5.451075
"Algeria","Tebessa",35.431611,8.120717
"Algeria","Tiaret",35.341136,1.463147
"Algeria","Tilrempt",32.930431,3.311542
"Algeria","Timimoun",29.237119,0.276033
"Algeria","Tindouf",27.700372,-8.167103
"Algeria","Tlemcen",35.016667,-1.45
"Algeria","Touggourt",33.067803,6.088672
"Algeria","Zarzaitine",28.05155,9.642911
"American Samoa","Fiti\\'uta",-14.216111,-169.423611
"American Samoa","Ofu",-14.184444,-169.67
"American Samoa","Pago Pago",-14.331,-170.7105
"Angola","",-7.40089,20.8185
"Angola","Benguela",-12.609025,13.403711
"Angola","Cabinda",-5.596992,12.188353
"Angola","Catoca",-9.433017,20.311189
"Angola","Catumbela",-12.4792,13.4869
"Angola","Huambo",-12.808878,15.760547
"Angola","Kapanda",-9.771944,15.456111
"Angola","Kuito",-12.404633,16.947414
"Angola","Lobito",-12.371233,13.536625
"Angola","Luanda",-8.858375,13.231178
"Angola","Lubango",-14.924733,13.575022
"Angola","Lucapa",-8.443056,20.732222
"Angola","Luena",-11.768086,19.897672
"Angola","M'banza-congo",-6.269897,14.247025
"Angola","Malanje",-9.525086,16.312406
"Angola","Menongue",-14.657583,17.719833
"Angola","Mocamedes",-15.261222,12.146756
"Angola","Negage",-7.754506,15.287728
"Angola","Nzagi",-7.716944,21.358056
"Angola","Ondjiva",-17.043464,15.683822
"Angola","Porto Amboim",-10.721956,13.765528
"Angola","Saurimo",-9.689067,20.431875
"Angola","Soyo",-6.141086,12.371764
"Angola","Uige",-7.603067,15.027822
"Angola","Xangongo",-16.755417,14.965344
"Anguilla","The Valley",18.204834,-63.055084
"Antarctica","Budd Coast",-66.689444,111.485833
"Antarctica","Isla Rey Jorge",-62.190833,-58.986667
"Antarctica","Marambio Base",-64.238335,-56.630833
"Antarctica","Ross Island",-77.8477778,166.6683333
"Antarctica","South Shetland",-65.685,-60.415
"Antarctica","Stephen's Island",-89.999997,0
"Antarctica","Weydon",-77.867358,167.056572
"Antigua and Barbuda","Antigua",17.136749,-61.792667
"Antigua and Barbuda","Codrington",17.6358,-61.8286
"Argentina","Alto Rio Senguer",-45.016667,-70.816667
"Argentina","Bahia Blanca",-38.724967,-62.169317
"Argentina","Bolivar",-36.186594,-61.076367
"Argentina","Buenos Aires",-34.65973233333333,-58.43976
"Argentina","Caleta Olivia",-46.4333,-67.5333
"Argentina","Catamarca",-28.593214,-65.750925
"Argentina","Chilecito",-29.223888,-67.438889
"Argentina","Chosmadal",-37.444692,-70.222469
"Argentina","Colonel Suarez",-37.446111,-61.889297
"Argentina","Colonia Sarmiento",-45.6,-69.083333
"Argentina","Comodoro Rivadavia",-45.785347,-67.465508
"Argentina","Concordia",-31.296944,-57.996631
"Argentina","Cordoba",-31.323619,-64.207953
"Argentina","Corrientes",-27.445503,-58.761864
"Argentina","Curuzu Cuatia",-29.770555,-57.978889
"Argentina","Cutralco",-38.939683,-69.264642
"Argentina","El Bolson",-41.943189,-71.532289
"Argentina","El Calafate",-29.872140666666667,-44.43390099999999
"Argentina","El Chalten",-48.181111,-70.09
"Argentina","El Dorado",-26.397499,-54.574722
"Argentina","El Palomar",-34.609939,-58.612592
"Argentina","Esquel",-42.90795,-71.139472
"Argentina","Formosa",-26.212722,-58.228111
"Argentina","Fuerte Gral Roca",-39.000672,-67.620514
"Argentina","General Pico",-35.696183,-63.758286
"Argentina","Gobernador Gordillo",-30.345278,-66.29361
"Argentina","Gobernador Gregores",-48.7831,-70.15
"Argentina","Goya",-29.099472,-59.250583
"Argentina","Gualeguaychu",-33.010278,-58.613056
"Argentina","Iguazu Falls",-25.737281,-54.473444
"Argentina","Ingeniero Jacobacci",-41.3,-69.5833
"Argentina","Jose C. Paz",-34.56065,-58.789564
"Argentina","Jose de San Martin",-44.016667,-70.466667
"Argentina","Jujuy",-24.392778,-65.097778
"Argentina","Junin",-34.545889,-60.930556
"Argentina","La Plata",-34.972222,-57.894694
"Argentina","La Quiaca",-22.150556,-65.5775
"Argentina","La Rioja",-29.381636,-66.795839
"Argentina","Laboulaye",-34.135444,-63.36225
"Argentina","Lago Posadas",-47.533333,-71.75
"Argentina","Las Heras",-46.533056,-68.951111
"Argentina","Malargue",-35.493597,-69.574267
"Argentina","Mar Del Plata",-37.934167,-57.573333
"Argentina","Marcos Juarez",-32.683639,-62.157792
"Argentina","Mendoza",-32.831717,-68.792856
"Argentina","Merlo",-32.349803,-65.179932
"Argentina","Monte Caseros",-30.271922,-57.640231
"Argentina","Moron",-34.676317,-58.642756
"Argentina","Necochea",-38.483056,-58.817222
"Argentina","Neuquen",-38.949,-68.155711
"Argentina","Obera",-27.518156,-55.124156
"Argentina","Olavarria",-36.890039,-60.216619
"Argentina","Oran",-23.152779,-64.32917
"Argentina","Parana",-31.794778,-60.480361
"Argentina","Paso De Los Libres",-29.689425,-57.152078
"Argentina","Pehuajo",-35.844592,-61.857553
"Argentina","Perito Moreno",-46.537911,-70.978689
"Argentina","Posadas",-27.385839,-55.970728
"Argentina","Presidencia R.s.pena",-26.756519,-60.493103
"Argentina","Puerto Deseado",-47.735292,-65.904097
"Argentina","Puerto Madryn",-42.759161,-65.102725
"Argentina","Rafaela",-31.282072,-61.501594
"Argentina","Reconquista",-29.210278,-59.68
"Argentina","Resistencia",-27.449986,-59.056125
"Argentina","Rincon de los Sauces",-37.390617,-68.904211
"Argentina","Rio Cuarto",-33.085128,-64.261314
"Argentina","Rio Gallegos",-51.608875,-69.312636
"Argentina","Rio Grande",-53.777667,-67.749389
"Argentina","Rio Turbio",-51.533333,-72.3
"Argentina","Rosario",-32.903611,-60.785
"Argentina","Salta",-24.855978,-65.486169
"Argentina","San Antonio Oeste",-40.7512,-65.0343
"Argentina","San Carlos De Bariloch",-41.151172,-71.157542
"Argentina","San Fernando",-34.453189,-58.589644
"Argentina","San Julian",-40.4391235,-68.11039149999999
"Argentina","San Luis",-33.273192,-66.356422
"Argentina","San Martin Des Andes",-40.075383,-71.137294
"Argentina","San Rafael",-34.588314,-68.403854
"Argentina","Santa Cruz",-50.01655,-68.579197
"Argentina","Santa Fe",-31.711666,-60.811668
"Argentina","Santa Rosa",-36.588322,-64.275694
"Argentina","Santa Teresita",-36.542317,-56.721756
"Argentina","Santiago Del Estero",-27.765617,-64.310122
"Argentina","Sierra Grande",-41.6,-65.366667
"Argentina","Tandil",-37.237392,-59.227922
"Argentina","Tartagal",-22.619167,-63.793189
"Argentina","Tinogasta",-28.03775,-67.580314
"Argentina","Trelew",-43.2105,-65.270319
"Argentina","Tres Arroyos",-38.386911,-60.329711
"Argentina","Tucuman",-26.840861,-65.104944
"Argentina","Ushuaia",-54.843278,-68.29575
"Argentina","Viedma",-40.869222,-63.000389
"Argentina","Villa Dolores",-31.945183,-65.146283
"Argentina","Villa Gesell",-37.235408,-57.029239
"Argentina","Villa Reynolds",-33.725144,-65.378086
"Argentina","ZAPALA",-38.9755,-70.113581
"Armenia","Gyumri",40.750369,43.859342
"Armenia","Stepanavan",41.04845,44.337172
"Armenia","Yerevan",40.1346945,44.4304365
"Aruba","Oranjestad",12.501389,-70.015221
"Australia","",-24.904399784946236,140.34462365591392
"Australia","Adelaide",-34.8691665,138.581806
"Australia","Airlie Beach",-20.276,148.755
"Australia","Albany",-34.9433,117.809
"Australia","Albury",-36.067778,146.958056
"Australia","Alice Springs",-23.806667,133.902222
"Australia","Amberley",-19.2954165,147.58572199999998
"Australia","Argyle",-32.506944,137.716667
"Australia","Armidale",-30.528056,151.617222
"Australia","Avalon",-38.039444,144.469444
"Australia","Ballera",-27.408333,141.808333
"Australia","Ballina Byron Bay",-28.833889,153.5625
"Australia","Barrow Island",-20.798,115.406
"Australia","Bathurst Island",-11.769167,130.619722
"Australia","Bendigo",-36.7394,144.33
"Australia","Biloela",-24.493889,150.576111
"Australia","Blackall",-24.427778,145.428611
"Australia","Brisbane",-27.4772225,153.062778
"Australia","Broome",-17.8,122.2
"Australia","Bundaberg",-24.903889,152.318611
"Australia","Bungle Bungle",-17.5453,128.307
"Australia","Burnie",-40.9989,145.731
"Australia","Cairns",-16.885833,145.755278
"Australia","Camden",-34.040278,150.687222
"Australia","Canberra",-35.306944,149.195
"Australia","Cessnock",-32.7875,151.342
"Australia","Charlieville",-26.413334,146.2625
"Australia","Coff's Harbour",-30.320556,153.116389
"Australia","Cooinda",-12.9033,132.532
"Australia","Coolangatta",-28.164444,153.504722
"Australia","Darnley Island",-9.58333,143.767
"Australia","Darwin",-12.4083333,130.87266
"Australia","Derby",-17.39,123.68
"Australia","Dubbo",-32.216667,148.574722
"Australia","Dunk Island",-17.939722,146.141944
"Australia","East Sale",-38.098889,147.149444
"Australia","Edinburgh",-34.7025,138.620833
"Australia","Emerald",-23.5675,148.179167
"Australia","Exmouth",-21.933,114.128
"Australia","Fitzroy Crossing",-18.178,125.591
"Australia","Fraser Island",-24.95841,153.3145
"Australia","Gatton",-27.5583000183105,152.341995239258
"Australia","Geelong",-38.225,144.333
"Australia","Goulburn",-34.8103,149.726
"Australia","Halls Creek",-18.233889,127.669722
"Australia","Hamilton",-37.648889,142.065278
"Australia","Hayman Island",-20.066668,148.86667
"Australia","Heron Island",-23.441667,151.911389
"Australia","Hervey Bay",-25.318889,152.880278
"Australia","Hobart",-42.836111,147.510278
"Australia","Jabiru",-12.6571,132.893
"Australia","Kalgoorlie",-30.789444,121.461667
"Australia","Karratha",-20.712222,116.773333
"Australia","Katherine",-14.5211,132.378
"Australia","Kingscote",-35.713889,137.521389
"Australia","Kununurra",-15.778056,128.7075
"Australia","Lady Elliot Island",-24.113333,152.715278
"Australia","Launceston",-41.545278,147.214167
"Australia","Laverton",-37.8636,144.746
"Australia","Learmonth",-22.235556,114.088611
"Australia","Leonora",-28.8781,121.315
"Australia","Lizard Island",-14.673056,145.454444
"Australia","Mabuiag Island",-9.95,142.183
"Australia","Mackay",-21.171667,149.179722
"Australia","Maitland",-32.7033,151.488
"Australia","Maroochydore",-26.603333,153.091111
"Australia","Melbourne",-37.79240733333334,144.94916633333332
"Australia","Morawa",-29.211,116.009
"Australia","Mount Isa",-20.663889,139.488611
"Australia","Mount Keith",-27.286389,120.554722
"Australia","Mudgee",-32.5625,149.611
"Australia","Murray Island",-9.91667,144.055
"Australia","Newcastle",-32.78,151.83
"Australia","Newman",-23.4178,119.803
"Australia","Nowra",-34.9489,150.537
"Australia","Oakey",-27.411389,151.735278
"Australia","Orpheus Island",-18.634,146.5
"Australia","Penneshaw",-34.75,137.933
"Australia","Perth",-31.9143895,115.93051374999999
"Australia","Phillip Island",-38.4468,145.2378
"Australia","Point Cook",-37.932222,144.753333
"Australia","Port Hedland",-20.377778,118.626389
"Australia","Prosserpine",-20.495,148.552222
"Australia","Ravensthorpe",-33.797222,120.208056
"Australia","Richmond",-33.600556,150.780833
"Australia","Rockhampton",-23.381944,150.475278
"Australia","Rothwell",-27.206944,153.072778
"Australia","Saibai Island",-9.37833,142.625
"Australia","Scone",-32.0372,150.832
"Australia","Sue Islet",-10.2083,142.825
"Australia","Sydney",-33.9352775,151.08277750000002
"Australia","Tamworth",-31.083889,150.846667
"Australia","Tawoomba",-27.542778,151.916389
"Australia","Tennant Creek",-19.6344,134.183
"Australia","Townsville",-19.2525,146.765278
"Australia","Uluru",-25.186111,130.975556
"Australia","Wagga Wagga",-35.165278,147.466389
"Australia","Walgett",-30.0318,148.1222
"Australia","Weipa",-12.678611,141.925278
"Australia","Whitsunday Island",-20.28866,149.044966
"Australia","Whyalla",-33.0589,137.514
"Australia","Woomera",-31.144167,136.816944
"Australia","Yam Island",-9.90111,142.776
"Australia","Yorke Island",-9.75703,143.411
"Austria","Bad Voeslau",47.965,16.259
"Austria","Graz",46.991067,15.439628
"Austria","Guessing",47.05932,16.32449
"Austria","Hohenems",47.385,9.7
"Austria","Innsbruck",47.260219,11.343964
"Austria","Klagenfurt",46.642514,14.337739
"Austria","Krems",48.446075,15.631243
"Austria","Linz",48.233219,14.187511
"Austria","Mureck",46.70778,15.76941
"Austria","Niederoeblarn",47.478,14.008
"Austria","Salzburg",47.793304,13.004333
"Austria","Tulln",48.318961,16.114275
"Austria","Vienna",48.16450049122469,16.429571335907
"Austria","Wels",48.183304,14.040861
"Austria","Wiener Neustadt Ost",47.843333,16.260139
"Austria","Zell am See",47.1734,12.4719
"Austria","Zeltweg",47.202751,14.744223
"Azerbaijan","Baku",40.4675,50.046667
"Azerbaijan","Ganja",40.7377,46.3176
"Azerbaijan","Nakhchivan",39.1888,45.4584
"Azerbaijan","Stepanakert",39.901439,46.787031
"Bahamas","Alice Town",25.699881,-79.264656
"Bahamas","Andros",24.158933,-77.589758
"Bahamas","Andros Town",24.698283,-77.795611
"Bahamas","Arthur's Town",24.629417,-75.673775
"Bahamas","Bimini",25.767,-79.25
"Bahamas","Bullocks Harbour",25.738331,-77.840114
"Bahamas","Cat Island",24.315292,-75.452331
"Bahamas","Chub Cay",25.417108,-77.88085
"Bahamas","Clarence Bain",24.287664,-77.684614
"Bahamas","Cockburn Town",24.063275,-74.523967
"Bahamas","Colonel Hill",22.745561,-74.182353
"Bahamas","Dead Man's Cay",23.179014,-75.093597
"Bahamas","Duncan Town",22.181803,-75.729456
"Bahamas","Freeport",26.558686,-78.695553
"Bahamas","George Town",23.466667,-75.78167
"Bahamas","Governor's Harbor",25.284706,-76.331011
"Bahamas","Great Exuma",23.562631,-75.877958
"Bahamas","Marsh Harbor",26.511406,-77.083472
"Bahamas","Matthew Town",20.975,-73.666862
"Bahamas","Mayaguana",22.379528,-73.0135
"Bahamas","Nassau",25.072578999999998,-77.3578345
"Bahamas","Norman's Cay",24.594258,-76.820214
"Bahamas","North Eleuthera",25.474861,-76.683489
"Bahamas","Port Nelson",23.684378,-74.836186
"Bahamas","Rock Sound",24.8917,-76.177739
"Bahamas","San Andros",25.053814,-78.048997
"Bahamas","Sandy Point",26.004639,-77.395483
"Bahamas","Spring Point",22.441828,-73.970858
"Bahamas","Staniel Cay",24.169083,-76.439056
"Bahamas","Stella Maris",23.581444,-75.270475
"Bahamas","Treasure Cay",26.745336,-77.391269
"Bahrain","Bahrain",26.094597999999998,50.6120835
"Bangladesh","Barisal",22.801,90.3012
"Bangladesh","Chittagong",22.249611,91.813286
"Bangladesh","Cox's Bazar",21.452194,91.963889
"Bangladesh","Dhaka",23.811058000000003,90.39023499999999
"Bangladesh","Ishurdi",24.1525,89.049446
"Bangladesh","Jessore",23.1838,89.160833
"Bangladesh","Rajshahi",24.437219,88.616511
"Bangladesh","Saidpur",25.759228,88.908869
"Bangladesh","Sylhet Osmani",24.963242,91.866783
"Barbados","Bridgetown",13.074603,-59.492456
"Belarus","Brest",52.06,23.53
"Belarus","Gomel",52.527022,31.016692
"Belarus","Hrodna",53.602,24.0538
"Belarus","Minsk",53.717236,27.4648415
"Belarus","Minsk 2",53.882469,28.030731
"Belarus","Mogilev",53.9549,30.0951
"Belarus","Vitebsk",55.1265,30.349639
"Belgium","Antwerp",51.189444,4.460278
"Belgium","Beauvechain",50.75861,4.768333
"Belgium","Bertrix",49.891667,5.223889
"Belgium","Brussels",50.8506945,4.442222
"Belgium","Charleroi",50.459197,4.453817
"Belgium","Chievres",50.575833,3.831
"Belgium","Florennes",50.243333,4.645833
"Belgium","Kleine Brogel",51.168333,5.47
"Belgium","Knokke",51.3222,3.29306
"Belgium","Koksijde",51.090278,2.652778
"Belgium","Kortrijk-vevelgem",50.817222,3.204722
"Belgium","Liege",50.637417,5.443222
"Belgium","Ostend",51.198889,2.862222
"Belgium","Sint-truiden",50.791944,5.201667
"Belgium","St.-hubert",50.035833,5.404167
"Belgium","Ursel",51.144133,3.474361
"Belgium","Weelde",51.394783,4.960194
"Belgium","Zoersel",51.264722,4.753333
"Belgium","Zutendaal",50.9475,5.590556
"Belize","Belize",17.5344,-88.298
"Belize","Belize City",17.539144,-88.308203
"Belize","Big Creek",16.516667,-88.416667
"Belize","Caye Caulker",17.7347,-88.0325
"Belize","Caye Chapel",17.683611,-88.045
"Belize","Corozal",18.3822,-88.4119
"Belize","Dangriga",16.966667,-88.216667
"Belize","Placencia",16.536944,-88.361667
"Belize","Punta Gorda",16.1024,-88.8083
"Belize","San Pedro",17.913936,-87.971075
"Belize","Sarteneja",18.355556,-88.130833
"Benin","Cotonou",6.357228,2.384353
"Bermuda","Bermuda",32.364042,-64.678703
"Bermuda","HAMILTON",32.327037,-64.830626
"Bhutan","Thimphu",27.403192,89.424606
"Bolivia","Bermejo",-22.773336,-64.312881
"Bolivia","Chapacura",-16.990019,-65.141533
"Bolivia","Cobija",-11.040436,-68.782972
"Bolivia","Cochabamba",-17.421058,-66.177114
"Bolivia","Guayaramerín",-10.8206,-65.3456
"Bolivia","Isla Pescado",-20.240932,-67.62538
"Bolivia","La Paz",-16.513339,-68.192256
"Bolivia","Oruro",-17.962589,-67.076236
"Bolivia","Potosi",-19.543069,-65.723706
"Bolivia","Puerto Rico/Manuripi",-11.1077,-67.5512
"Bolivia","Puerto Suarez",-18.975281,-57.820586
"Bolivia","Rerrenabaque",-14.4275,-67.498056
"Bolivia","Reyes",-14.3044,-67.3534
"Bolivia","Riberalta",-11,-66
"Bolivia","Salar de Uyuni",-20.330706,-67.046881
"Bolivia","San Borja",-14.8592,-66.7375
"Bolivia","Santa Ana",-13.762208,-65.435158
"Bolivia","Santa Cruz",-17.722378,-63.1510155
"Bolivia","Sucre",-19.007083,-65.288747
"Bolivia","Tarija",-21.555736,-64.701325
"Bolivia","Toro Toro",-18.133114,-65.768781
"Bolivia","Trinidad",-14.818739,-64.918019
"Bolivia","Uyuni",-20.466667,-66.833333
"Bolivia","Villa Montes",-21.255231,-63.405611
"Bolivia","Yacuiba",-21.960925,-63.651669
"Bosnia and Herzegovina","Banja Luka",44.941444,17.297501
"Bosnia and Herzegovina","Mostar",43.2829,17.845878
"Bosnia and Herzegovina","Null",44.458656,18.724783
"Bosnia and Herzegovina","Sarajevo",43.824583,18.331467
"Botswana","",-21.2667,25.3167
"Botswana","Chitabe",-19.4687,23.38271
"Botswana","Francistown",-21.159597,27.474525
"Botswana","Gaberone",-24.555225,25.918208
"Botswana","Ghanzi",-21.6925,21.6581
"Botswana","Jwaneng",-24.602333,24.690971
"Botswana","Kasane",-17.832875,25.1624
"Botswana","Khwai River",-19.149166,23.7875
"Botswana","Maun",-19.972564,23.431086
"Botswana","Okavango",-19.52666,23.14944
"Botswana","Okavango Delta",-19.531109,23.09092
"Botswana","Savut",1,1
"Botswana","Selebi-phikwe",-22.05835,27.828767
"Botswana","Shakawe",-18.3739,21.8326
"Botswana","Tuli Lodge",-22.1892,29.1269
"Botswana","Xakan",1,1
"Botswana","Xugan",1,1
"Brazil","Alcantara",-2.373,-44.396389
"Brazil","Almeirim",-0.889839,-52.60225
"Brazil","Alpinopolis",-20.702817,-46.335264
"Brazil","Alta Floresta",-9.866092,-56.106206
"Brazil","Altamira",-3.253906,-52.253978
"Brazil","Amapa",2.077511,-50.858236
"Brazil","Aracaju",-10.984,-37.070333
"Brazil","Aracatuba",-21.141342,-50.424722
"Brazil","Araguaina",-7.228333,-48.240833
"Brazil","Araracuara",-21.812,-48.133028
"Brazil","Araxa",-19.563056,-46.960278
"Brazil","Assis",-22.638564,-50.455914
"Brazil","Bage",-31.390528,-54.112244
"Brazil","Barbacena",-21.267167,-43.761056
"Brazil","Barcelos",-0.975,-62.923889
"Brazil","Barra Do Garcas",-15.861344,-52.388894
"Brazil","Barreiras",-12.083333,-45
"Brazil","Bauru",-22.345042,-49.0538
"Brazil","Belem",-1.3967040000000002,-48.468515499999995
"Brazil","Belo Horizonte",-19.7424655,-43.959742000000006
"Brazil","Boa Vista",2.846311,-60.690069
"Brazil","Bom Jesus Da Lapa",-13.262086,-43.408114
"Brazil","Borba",-4.387778,-59.593889
"Brazil","Brasilia",-15.8711,-47.918625
"Brazil","Breves",-1.681944,-50.48
"Brazil","Cabo Frio",-22.921667,-42.074167
"Brazil","Caldas Novas",-17.7267,-48.6114
"Brazil","Campina Grande",-7.269917,-35.896364
"Brazil","Campinas",-22.933300000000003,-47.12135
"Brazil","Campo Grande",-20.468667,-54.6725
"Brazil","Campos",-21.698333,-41.301669
"Brazil","Caravelas",-17.652283,-39.253069
"Brazil","Carolina",-7.320444,-47.458667
"Brazil","Caruaru",-8.28239,-36.0135
"Brazil","Cascavel",-25.000339,-53.500764
"Brazil","Castilho",-20.777067,-51.564761
"Brazil","Cataratas National Park",-25.684,-54.44024
"Brazil","Caxias Do Sul",-29.197064,-51.187536
"Brazil","Chapeco",-27.134219,-52.656553
"Brazil","Coari",-4.085,-63.140833
"Brazil","Conceicao Do Araguaia",-8.348347,-49.301528
"Brazil","Corumba",-19.011931,-57.673053
"Brazil","Criciuma",-28.725817,-49.424739
"Brazil","Cruiziro Do Sul",-7.599906,-72.769489
"Brazil","Cuiaba",-15.652931,-56.116719
"Brazil","Curitiba",-25.4667765,-49.203905500000005
"Brazil","Diamantino",-14.408889,-56.445833
"Brazil","Dourados",-22.220833,-54.805833
"Brazil","Erechim",-27.6619,-52.2683
"Brazil","Fernando Do Noronha",-3.854928,-32.423336
"Brazil","Florianopolis",-27.670489,-48.547181
"Brazil","Fortaleza",-3.776283,-38.532556
"Brazil","Foz Do Iguacu",-25.59615,-54.487206
"Brazil","Franca",-20.538611,-47.400833
"Brazil","Fronteira",-20.278483,-49.187472
"Brazil","Goiania",-16.632033,-49.220686
"Brazil","Governador Valadares",-18.8952,-41.9822
"Brazil","Guajara-mirim",-10.786375,-65.284792
"Brazil","Guanambi",-14.216667,-42.783333
"Brazil","Guarapuava",-25.383333,-51.45
"Brazil","Guaratingueta",-22.791608,-45.204778
"Brazil","Gurupi",-11.728889,-49.068889
"Brazil","Iauarete",0.6075,-69.185837
"Brazil","Iguatu",-6.346639,-39.293777
"Brazil","Ilheus",-14.815964,-39.033197
"Brazil","Imperatriz",-5.531292,-47.46005
"Brazil","Ipatinga",-19.470722,-42.487583
"Brazil","Itaituba",-5.237033500000001,-56.362779249999996
"Brazil","Itumbiara",-18.444661,-49.213361
"Brazil","Jacare-acanga",-6.233156,-57.776869
"Brazil","Ji-Paraná",-10.8708,-61.8465
"Brazil","Joacaba",-27.172778,-51.500833
"Brazil","Joao Pessoa",-7.148381,-34.950681
"Brazil","Joinville",-26.224453,-48.797364
"Brazil","Juazeiro Do Norte",-7.218958,-39.2701
"Brazil","Juiz De Fora",-21.7915,-43.386778
"Brazil","Labrea",-7.258889,-64.797778
"Brazil","Lagoa Santa",-19.661611,-43.896403
"Brazil","Lajes",-27.782142,-50.281486
"Brazil","Lençóis",-12.4823,-41.277
"Brazil","Lins",-21.664039,-49.730519
"Brazil","Londrina",-23.333625,-51.130072
"Brazil","Lucas do Rio Verde",-13.05,-55.910833
"Brazil","Macaé",-22.343,-41.766
"Brazil","Macae",-21.773683,-48.405078
"Brazil","Macapa",0.050664,-51.072178
"Brazil","Maceio",-9.510808,-35.791678
"Brazil","Manaus",-3.110231,-60.007440333333335
"Brazil","Manicore",-5.811381,-61.278319
"Brazil","Maraba",-5.368589,-49.138025
"Brazil","Marília",-22.196892,-49.9264
"Brazil","Maringa",-23.476392,-52.016406
"Brazil","Maturaca",0.628269,-66.115128
"Brazil","Maues",-3.383611,-57.718611
"Brazil","Minacu",-13.526944,-48.220556
"Brazil","Mocord",-5.201919,-37.364347
"Brazil","Montes Claros",-16.706925,-43.8189
"Brazil","Morro de Sao Paulo",-13.3089855,-38.726161000000005
"Brazil","Mossoro",-5.20192,-37.3643
"Brazil","Mucuri",-18.0489,-39.8642
"Brazil","Natal",-5.911417,-35.247717
"Brazil","Navegantes",-26.879999,-48.65139
"Brazil","Nova Iguacu",-22.7453,-43.4603
"Brazil","Novo Aripuana",-5.121389,-60.380556
"Brazil","Obidos Tirios",2.223472,-55.946056
"Brazil","Oioiapoque",3.855486,-51.796867
"Brazil","Oriximina",-1.4896,-56.396803
"Brazil","Palmas",-10.241667,-48.35278
"Brazil","Parauapebas",-6.11781,-50.0035
"Brazil","Parintins",-2.627778,-56.735833
"Brazil","Parnaiba",-2.893747,-41.731961
"Brazil","Passo Fundo",-28.243989,-52.326558
"Brazil","Paulo Alfonso",-9.400878,-38.250575
"Brazil","Pelotas",-31.718353,-52.327689
"Brazil","Petrolina",-9.362411,-40.569097
"Brazil","Piracununga",-21.984561,-47.334764
"Brazil","Pocos De Caldas",-21.843014,-46.567917
"Brazil","Ponta Pora",-22.549639,-55.702614
"Brazil","Porto Alegre",-29.970185999999998,-51.157897500000004
"Brazil","Porto Nacional",-10.719417,-48.399736
"Brazil","Porto Seguro",-16.438611,-39.080833
"Brazil","Porto Velho",-8.709294,-63.902281
"Brazil","President Prudente",-22.175056,-51.424639
"Brazil","Recife",-8.126794,-34.923039
"Brazil","Ribeirao Preto",-21.134167,-47.774189
"Brazil","Rio Branco",-9.869158,-67.894072
"Brazil","Rio De Janeiro",-22.88169925,-43.377645
"Brazil","Rio Grande",-32.082617,-52.166542
"Brazil","Rio Verde",-17.790278,-50.918333
"Brazil","Rondonopolis",-16.466667,-54.633333
"Brazil","Salvador",-12.910994,-38.331044
"Brazil","Santa Maria",-29.711358,-53.688153
"Brazil","Santa Rosa",-27.9067,-54.5204
"Brazil","Santa Terezinha",-10.47,-50.502778
"Brazil","Santana do Araguaia",-9.505,-50.625
"Brazil","Santarem",-2.422431,-54.792789
"Brazil","Santo Angelo",-28.281683,-54.169139
"Brazil","Santos",-23.925206,-46.2875
"Brazil","Sao Gabriel",-0.148419,-66.985589
